CnBio_ID,CnSmryAct_1_Ttal_nmbr_f_Actins,CnSmryGft_1_Total_Gift_amount
"20092603","4","$340.00"
"20092604","7","$837.50"
"20092605","0","$35.00"
"20092606","8","$415.00"
"20092607","0","$35.00"
"20092608","0","$35.00"
"20092609","0","$235.00"
"20092610","0","$50.00"
"20092611","3","$262.50"
"20092612","0","$75.00"
"20092613","0","$50.00"
"20092614","0","$100.00"
"20092615","0","$50.00"
"20092616","0","$50.00"
"20092617","0","$50.00"
"20092618","0","$35.00"
"20092619","0","$50.00"
"20092620","0","$35.00"
"20092621","0","$75.00"
"20092622","0","$75.00"
"20092623","0","$300.00"
"20092625","0","$887.50"
"20092628","0","$100.00"
"20092629","0","$75.00"
"20092630","0","$35.00"
"20092631","0","$70.00"
"20092632","0","$75.00"
"20092633","0","$50.00"
"20092634","0","$35.00"
"20092635","0","$35.00"
"20092636","0","$35.00"
"20092637","0","$35.00"
"20092638","0","$75.00"
"20092639","0","$50.00"
"20092640","0","$50.00"
"20092641","0","$50.00"
"20092642","0","$50.00"
"20092643","0","$35.00"
"20092644","0","$75.00"
"20092645","0","$75.00"
"20092646","0","$75.00"
"20092647","0","$75.00"
"20092648","0","$75.00"
"20092649","0","$75.00"
"20092650","1","$230.00"
"20092651","0","$95.00"
"20092652","0","$35.00"
"20092653","0","$75.00"
"20092654","0","$245.00"
"20092655","0","$50.00"
"20092656","0","$100.00"
"20092660","0","$180.00"
"20092661","1","$710.00"
"20092663","0","$105.00"
"20092664","1","$520.00"
"20092665","0","$50.00"
"20092666","14","$1,910.00"
"20092667","0","$150.00"
"20092668","0","$50.00"
"20092669","0","$50.00"
"20092670","0","$50.00"
"20092671","0","$100.00"
"20092673","0","$35.00"
"20092674","0","$50.00"
"20092675","0","$50.00"
"20092676","0","$50.00"
"20092677","0","$35.00"
"20092679","0","$95.00"
"20092681","0","$35.00"
"20092682","0","$35.00"
"20092683","0","$35.00"
"20092684","0","$35.00"
"20092685","0","$185.00"
"20092686","0","$35.00"
"20092687","0","$125.00"
"20092688","0","$50.00"
"20092689","0","$35.00"
"20092690","0","$50.00"
"20092691","0","$75.00"
"20092692","0","$50.00"
"20092693","0","$75.00"
"20092694","0","$165.00"
"20092695","0","$75.00"
"20092696","0","$240.00"
"20092697","0","$50.00"
"20092699","0","$50.00"
"20092700","0","$50.00"
"20092701","0","$75.00"
"20092702","0","$50.00"
"20092703","0","$165.00"
"20092704","0","$75.00"
"20092705","0","$50.00"
"20092707","0","$100.00"
"20092715","0","$0.00"
"20092717","5","$2,025.00"
"20092718","0","$75.00"
"20092719","0","$50.00"
"20092721","0","$75.00"
"20092722","1","$595.00"
"20092723","0","$50.00"
"20092724","0","$50.00"
"20092726","0","$50.00"
"20092727","0","$75.00"
"20092728","0","$75.00"
"20092730","0","$75.00"
"20092731","0","$50.00"
"20092732","0","$35.00"
"20092733","0","$50.00"
"20092734","0","$75.00"
"20092735","0","$35.00"
"20092736","0","$75.00"
"20092737","0","$50.00"
"20092738","0","$155.00"
"20092739","0","$35.00"
"20092740","0","$50.00"
"20092741","0","$50.00"
"20092742","0","$75.00"
"20092743","0","$230.00"
"20092744","0","$35.00"
"20092745","0","$50.00"
"20092747","0","$50.00"
"20092748","0","$50.00"
"20092749","0","$35.00"
"20092750","0","$50.00"
"20092751","0","$35.00"
"20092753","0","$35.00"
"20092754","0","$175.00"
"20092755","0","$75.00"
"20092756","0","$75.00"
"20092757","0","$75.00"
"20092758","0","$75.00"
"20092759","0","$35.00"
"20092760","4","$700.00"
"20092761","0","$110.00"
"20092762","0","$35.00"
"20092763","0","$50.00"
"20092764","0","$610.00"
"20092765","0","$50.00"
"20092766","0","$75.00"
"20092767","0","$75.00"
"20092769","0","$0.00"
"20092770","1","$60.00"
"20092771","0","$50.00"
"20092772","11","$475.00"
"20092773","0","$35.00"
"20092774","1","$950.00"
"20092775","0","$70.00"
"20092776","0","$100.00"
"20092777","0","$100.00"
"20092779","0","$0.00"
"20092780","1","$270.00"
"20092781","0","$50.00"
"20092782","0","$120.00"
"20092783","0","$0.00"
"20092785","0","$35.00"
"20092786","0","$35.00"
"20092787","0","$35.00"
"20092788","0","$370.00"
"20092789","0","$35.00"
"20092790","0","$50.00"
"20092792","1","$170.00"
"20092793","0","$75.00"
"20092794","2","$575.00"
"20092795","0","$105.00"
"20092796","0","$35.00"
"20092797","0","$150.00"
"20092798","0","$285.00"
"20092799","0","$50.00"
"20092800","0","$50.00"
"20092801","0","$35.00"
"20092802","1","$635.00"
"20092803","0","$35.00"
"20092804","0","$50.00"
"20092805","0","$50.00"
"20092806","0","$75.00"
"20092807","0","$95.00"
"20092808","0","$35.00"
"20092809","0","$50.00"
"20092810","0","$35.00"
"20092811","0","$75.00"
"20092812","0","$50.00"
"20092813","0","$75.00"
"20092814","1","$170.00"
"20092815","0","$110.00"
"20092816","0","$35.00"
"20092817","0","$35.00"
"20092818","0","$35.00"
"20092819","0","$50.00"
"20092820","0","$50.00"
"20092821","0","$50.00"
"20092822","0","$50.00"
"20092823","0","$50.00"
"20092824","0","$50.00"
"20092825","0","$75.00"
"20092826","0","$75.00"
"20092827","4","$1,060.00"
"20092828","0","$35.00"
"20092829","0","$50.00"
"20092830","0","$50.00"
"20092831","0","$50.00"
"20092832","0","$50.00"
"20092834","0","$50.00"
"20092835","0","$150.00"
"20092836","0","$75.00"
"20092837","1","$165.00"
"20092838","0","$50.00"
"20092839","0","$50.00"
"20092841","0","$50.00"
"20092842","0","$50.00"
"20092843","0","$50.00"
"20092844","0","$50.00"
"20092845","0","$35.00"
"20092847","1","$2,450.00"
"20092848","0","$75.00"
"20092849","0","$70.00"
"20092850","0","$50.00"
"20092851","0","$75.00"
"20092852","14","$1,270.00"
"20092853","0","$270.00"
"20092854","0","$35.00"
"20092855","3","$900.00"
"20092856","0","$35.00"
"20092857","0","$50.00"
"20092861","0","$250.00"
"20092864","0","$200.00"
"20092862","0","$50.00"
"20092863","0","$50.00"
"20092865","0","$70.00"
"20092866","0","$50.00"
"20092867","0","$50.00"
"20092868","0","$135.00"
"20092869","0","$75.00"
"20092870","0","$50.00"
"20092871","0","$50.00"
"20092872","7","$310.00"
"20092873","0","$50.00"
"20092874","0","$95.00"
"20092875","0","$130.00"
"20092876","0","$50.00"
"20092877","0","$50.00"
"20092878","0","$50.00"
"20092879","0","$50.00"
"20092880","0","$185.00"
"20092881","0","$50.00"
"20092882","0","$50.00"
"20092883","0","$50.00"
"20092884","0","$50.00"
"20092885","0","$50.00"
"20092886","0","$75.00"
"20092887","0","$75.00"
"20092888","0","$75.00"
"20092889","0","$75.00"
"20092890","0","$75.00"
"20092892","0","$75.00"
"20092893","0","$75.00"
"20092894","0","$50.00"
"20092895","0","$50.00"
"20092896","0","$75.00"
"20092897","0","$35.00"
"20092898","0","$35.00"
"20092899","0","$50.00"
"20092900","0","$35.00"
"20092901","0","$50.00"
"20092902","0","$75.00"
"20092903","0","$50.00"
"20092904","0","$50.00"
"20092905","0","$35.00"
"20092906","0","$75.00"
"20092907","1","$500.00"
"20092908","3","$570.00"
"20092909","7","$475.00"
"20092910","0","$75.00"
"20092911","0","$100.00"
"20092912","0","$535.00"
"20092915","0","$50.00"
"20092916","0","$50.00"
"20092917","0","$50.00"
"20092918","0","$50.00"
"20092919","0","$50.00"
"20092921","0","$35.00"
"20092922","0","$35.00"
"20092923","0","$35.00"
"20092924","0","$75.00"
"20092925","0","$75.00"
"20092926","0","$165.00"
"20092927","0","$75.00"
"20092928","0","$50.00"
"20092929","0","$35.00"
"20092930","0","$50.00"
"20092931","0","$50.00"
"20092932","16","$1,575.00"
"20092933","0","$35.00"
"20092934","0","$75.00"
"20092935","0","$35.00"
"20092936","0","$95.00"
"20092937","2","$260.00"
"20092939","0","$50.00"
"20092940","0","$75.00"
"20092941","0","$50.00"
"20092942","0","$35.00"
"20092943","6","$342.50"
"20092944","0","$35.00"
"20092945","0","$50.00"
"20092946","0","$35.00"
"20092947","0","$50.00"
"20092948","0","$35.00"
"20092950","71","$520.00"
"20092951","0","$35.00"
"20092952","0","$35.00"
"20092953","3","$300.00"
"20092954","0","$35.00"
"20092955","0","$50.00"
"20092956","9","$570.00"
"20092957","0","$50.00"
"20092958","0","$50.00"
"20092959","0","$50.00"
"20092960","0","$300.00"
"20092961","0","$75.00"
"20092962","0","$75.00"
"20092963","0","$75.00"
"20092964","0","$75.00"
"20092965","0","$75.00"
"20092967","0","$75.00"
"20092970","4","$535.00"
"20092971","2","$110.00"
"20092972","0","$50.00"
"20092973","1","$790.00"
"20092974","0","$50.00"
"20092975","0","$110.00"
"20092976","0","$50.00"
"20092977","0","$50.00"
"20092978","0","$50.00"
"20092979","0","$75.00"
"20092980","0","$75.00"
"20092981","0","$75.00"
"20092982","0","$120.00"
"20092983","0","$75.00"
"20092984","0","$165.00"
"20092985","10","$322.50"
"20092986","0","$35.00"
"20092990","0","$0.00"
"20092991","0","$0.00"
"20092992","0","$100.00"
"20093008","0","$75.00"
"20093010","7","$345.00"
"20093011","0","$75.00"
"20093012","1","$165.00"
"20093013","0","$75.00"
"20093014","0","$75.00"
"20093015","0","$50.00"
"20093016","1","$120.00"
"20093017","0","$360.00"
"20093019","0","$35.00"
"20093020","0","$355.00"
"20093021","0","$50.00"
"20093022","0","$50.00"
"20093024","0","$35.00"
"20093025","0","$50.00"
"20093026","0","$35.00"
"20093027","0","$35.00"
"20093028","0","$50.00"
"20093029","0","$50.00"
"20093030","0","$75.00"
"20093031","0","$90.00"
"20093032","0","$165.00"
"20093033","0","$50.00"
"20093034","0","$50.00"
"20093035","0","$110.00"
"20093037","0","$35.00"
"20093038","0","$50.00"
"20093039","0","$525.00"
"20093040","2","$680.00"
"20093041","0","$35.00"
"20093042","1","$1,200.00"
"20093043","0","$75.00"
"20093044","0","$330.00"
"20093050","0","$75.00"
"20093051","29","$435.00"
"20093052","0","$70.00"
"20093053","2","$700.00"
"20093054","1","$410.00"
"20093055","0","$150.00"
"20093113","0","$140.00"
"20093115","0","$150.00"
"20093116","0","$50.00"
"20093118","0","$75.00"
"20093122","2","$790.00"
"20093123","0","$35.00"
"20093124","0","$35.00"
"20093125","0","$35.00"
"20093127","0","$35.00"
"20093128","0","$50.00"
"20093129","0","$50.00"
"20093130","0","$50.00"
"20093131","0","$50.00"
"20093132","0","$50.00"
"20093133","0","$50.00"
"20093135","0","$75.00"
"20093136","0","$240.00"
"20093137","0","$75.00"
"20093138","0","$75.00"
"20093139","0","$820.00"
"20093140","11","$890.00"
"20093141","0","$35.00"
"20093142","0","$35.00"
"20093143","0","$35.00"
"20093144","0","$35.00"
"20093145","2","$665.00"
"20093146","0","$35.00"
"20093147","0","$35.00"
"20093148","0","$35.00"
"20093149","0","$35.00"
"20093150","2","$590.00"
"20093151","0","$50.00"
"20093152","2","$500.00"
"20093153","0","$50.00"
"20093154","1","$430.00"
"20093156","0","$35.00"
"20093157","0","$50.00"
"20093158","0","$75.00"
"20093159","0","$50.00"
"20093160","0","$730.00"
"20093162","0","$50.00"
"20093163","0","$35.00"
"20093164","0","$35.00"
"20093165","0","$50.00"
"20093166","0","$100.00"
"20093167","0","$100.00"
"20093169","0","$35.00"
"20093170","0","$35.00"
"20093171","0","$85.00"
"20093172","0","$35.00"
"20093173","0","$35.00"
"20093174","0","$110.00"
"20093175","0","$50.00"
"20093176","0","$50.00"
"20093177","0","$75.00"
"20093178","0","$75.00"
"20093179","0","$165.00"
"20093180","0","$75.00"
"20093181","0","$75.00"
"20093183","0","$75.00"
"20093184","0","$75.00"
"20093185","0","$75.00"
"20093186","0","$50.00"
"20093187","0","$50.00"
"20093188","0","$50.00"
"20093189","0","$50.00"
"20093190","0","$50.00"
"20093191","0","$35.00"
"20093192","0","$35.00"
"20093193","0","$260.00"
"20093194","0","$35.00"
"20093230","0","$75.00"
"20093231","0","$150.00"
"20093232","0","$0.00"
"20093233","0","$35.00"
"20093234","0","$75.00"
"20093235","0","$0.00"
"20093236","0","$75.00"
"20093237","0","$35.00"
"20093238","0","$35.00"
"20093240","0","$50.00"
"20093241","0","$50.00"
"20093242","0","$410.00"
"20093243","0","$100.00"
"20093244","0","$50.00"
"20093245","0","$75.00"
"20093246","0","$50.00"
"20093247","0","$137.50"
"20093248","0","$75.00"
"20093249","1","$270.00"
"20093250","0","$50.00"
"20093251","0","$100.00"
"20093252","0","$50.00"
"20093253","0","$75.00"
"20093254","0","$75.00"
"20093255","0","$175.00"
"20093256","0","$75.00"
"20093257","0","$50.00"
"20093258","0","$50.00"
"20093259","0","$50.00"
"20093260","0","$50.00"
"20093261","0","$50.00"
"20093262","0","$50.00"
"20093263","0","$50.00"
"20093264","4","$540.00"
"20093265","0","$35.00"
"20093266","0","$75.00"
"20093267","0","$50.00"
"20093272","0","$100.00"
"20093274","0","$35.00"
"20093279","0","$100.00"
"20093280","0","$75.00"
"20093281","4","$600.00"
"20093282","2","$505.00"
"20093283","0","$0.00"
"20093284","0","$50.00"
"20093285","0","$220.00"
"20093286","14","$4,050.00"
"20093287","0","$35.00"
"20093288","0","$50.00"
"20093289","4","$450.00"
"20093290","0","$50.00"
"20093291","0","$110.00"
"20093292","0","$35.00"
"20093293","0","$75.00"
"20093294","0","$50.00"
"20093295","0","$50.00"
"20093296","0","$50.00"
"20093298","0","$35.00"
"20093299","0","$70.00"
"20093300","0","$35.00"
"20093302","0","$35.00"
"20093303","0","$35.00"
"20093304","0","$35.00"
"20093306","0","$50.00"
"20093307","0","$50.00"
"20093308","0","$75.00"
"20093309","0","$75.00"
"20093310","1","$165.00"
"20093311","0","$75.00"
"20093312","0","$50.00"
"20093313","0","$35.00"
"20093314","0","$50.00"
"20093315","3","$225.00"
"20093316","0","$50.00"
"20093317","2","$50.00"
"20093318","0","$75.00"
"20093319","0","$35.00"
"20093320","0","$75.00"
"20093322","0","$50.00"
"20093323","0","$35.00"
"20093324","0","$35.00"
"20093325","0","$35.00"
"20093326","0","$35.00"
"20093327","0","$75.00"
"20093328","0","$70.00"
"20093330","0","$35.00"
"20093331","0","$50.00"
"20093332","0","$75.00"
"20093333","0","$35.00"
"20093334","8","$535.00"
"20093335","0","$50.00"
"20093336","0","$35.00"
"20093337","0","$285.00"
"20093338","0","$50.00"
"20093339","0","$50.00"
"20093340","3","$695.00"
"20093341","0","$70.00"
"20093342","0","$100.00"
"20093353","0","$0.00"
"20093356","0","$50.00"
"20093357","0","$50.00"
"20093362","0","$0.00"
"20093364","0","$150.00"
"20093370","0","$35.00"
"20093371","0","$75.00"
"20093372","0","$75.00"
"20093373","0","$75.00"
"20093375","0","$75.00"
"20093376","9","$175.00"
"20093377","0","$75.00"
"20093378","16","$1,060.00"
"20093379","0","$290.00"
"20093380","0","$50.00"
"20093381","0","$50.00"
"20093382","0","$50.00"
"20093383","0","$50.00"
"20093384","0","$50.00"
"20093386","0","$50.00"
"20093388","0","$50.00"
"20093389","0","$50.00"
"20093391","0","$50.00"
"20093392","0","$50.00"
"20093393","0","$50.00"
"20093394","0","$50.00"
"20093395","0","$50.00"
"20093396","0","$50.00"
"20093397","0","$50.00"
"20093398","4","$560.00"
"20093399","0","$50.00"
"20093401","0","$35.00"
"20093402","0","$35.00"
"20093404","0","$35.00"
"20093405","0","$35.00"
"20093406","0","$35.00"
"20093407","0","$35.00"
"20093408","0","$35.00"
"20093409","0","$70.00"
"20093410","0","$35.00"
"20093412","0","$35.00"
"20093413","0","$260.00"
"20093414","0","$50.00"
"20093415","0","$50.00"
"20093418","0","$35.00"
"20093420","0","$35.00"
"20093423","0","$35.00"
"20093425","0","$230.00"
"20093426","0","$50.00"
"20093427","0","$75.00"
"20093428","0","$85.00"
"20093429","0","$75.00"
"20093430","0","$35.00"
"20093431","0","$75.00"
"20093433","0","$35.00"
"20093434","0","$75.00"
"20093435","0","$50.00"
"20093436","3","$485.00"
"20093437","0","$50.00"
"20093439","0","$50.00"
"20093440","0","$50.00"
"20093441","0","$50.00"
"20093442","0","$50.00"
"20093443","0","$50.00"
"20093445","1","$110.00"
"20093446","1","$255.00"
"20093447","0","$75.00"
"20093448","0","$75.00"
"20093449","0","$75.00"
"20093450","0","$75.00"
"20093451","0","$50.00"
"20093452","0","$50.00"
"20093454","0","$50.00"
"20093455","0","$50.00"
"20093456","0","$35.00"
"20093457","0","$270.00"
"20093458","0","$75.00"
"20093459","0","$75.00"
"20093460","0","$50.00"
"20093461","0","$50.00"
"20093462","0","$35.00"
"20093463","0","$35.00"
"20093464","0","$35.00"
"20093465","12","$835.00"
"20093466","0","$165.00"
"20093467","0","$35.00"
"20093468","0","$120.00"
"20093469","0","$0.00"
"20093470","0","$35.00"
"20093471","0","$50.00"
"20093472","0","$0.00"
"20093473","0","$595.00"
"20093474","0","$35.00"
"20093475","0","$0.00"
"20093476","0","$50.00"
"20093477","0","$75.00"
"20093478","0","$75.00"
"20093479","0","$50.00"
"20093480","0","$50.00"
"20093481","0","$135.00"
"20093482","0","$170.00"
"20093484","0","$50.00"
"20093485","0","$155.00"
"20093486","0","$34.00"
"20093487","0","$140.00"
"20093489","0","$110.00"
"20093490","4","$1,205.00"
"20093491","0","$50.00"
"20093492","0","$75.00"
"20093493","0","$85.00"
"20093494","0","$35.00"
"20093495","3","$820.00"
"20093496","0","$35.00"
"20093497","0","$50.00"
"20093498","0","$35.00"
"20093499","0","$470.00"
"20093500","0","$75.00"
"20093501","1","$147.00"
"20093503","3","$595.00"
"20093504","0","$50.00"
"20093505","0","$35.00"
"20093506","1","$295.00"
"20093507","0","$50.00"
"20093508","0","$35.00"
"20093509","0","$75.00"
"20093510","0","$50.00"
"20093512","0","$185.00"
"20093513","0","$50.00"
"20093514","0","$50.00"
"20093515","0","$50.00"
"20093516","0","$50.00"
"20093518","0","$75.00"
"20093519","0","$50.00"
"20093520","0","$50.00"
"20093521","0","$75.00"
"20093522","0","$35.00"
"20093523","0","$35.00"
"20093524","0","$50.00"
"20093525","0","$50.00"
"20093526","0","$50.00"
"20093527","0","$50.00"
"20093528","0","$75.00"
"20093529","0","$135.00"
"20093531","3","$360.00"
"20093532","0","$100.00"
"20093535","0","$0.00"
"20093536","0","$0.00"
"20163380","0","$200.00"
"20093540","0","$0.00"
"20093547","0","$0.00"
"20093551","4","$35.00"
"20093552","2","$280.00"
"20093557","0","$50.00"
"20093558","0","$165.00"
"20093559","0","$95.00"
"20093560","0","$135.00"
"20093561","2","$345.00"
"20093562","0","$35.00"
"20093563","1","$215.00"
"20093564","0","$35.00"
"20093565","0","$35.00"
"20093567","0","$50.00"
"20093568","0","$35.00"
"20093569","0","$35.00"
"20093570","0","$50.00"
"20093571","0","$50.00"
"20093572","3","$170.00"
"20093573","0","$35.00"
"20093574","5","$685.00"
"20093575","0","$50.00"
"20093576","0","$50.00"
"20093577","0","$50.00"
"20093578","0","$50.00"
"20093579","0","$50.00"
"20093580","0","$50.00"
"20093581","0","$50.00"
"20093582","0","$50.00"
"20093583","0","$50.00"
"20093584","0","$50.00"
"20093585","0","$165.00"
"20093586","3","$620.00"
"20093587","0","$110.00"
"20093588","0","$170.00"
"20093589","1","$165.00"
"20093591","0","$75.00"
"20093592","0","$75.00"
"20093593","0","$75.00"
"20093594","0","$165.00"
"20093595","0","$35.00"
"20093596","3","$225.00"
"20093598","0","$0.00"
"20093599","0","$0.00"
"20093602","0","$0.00"
"20093604","0","$250.00"
"20093605","2","$140.00"
"20093606","0","$185.00"
"20093608","0","$0.00"
"20093609","0","$85.00"
"20093781","0","$0.00"
"20093612","4","$1,440.00"
"20093613","0","$0.00"
"20093614","0","$0.00"
"20093615","0","$100.00"
"20093655","0","$0.00"
"20093659","0","$0.00"
"20093660","0","$220.00"
"20093661","0","$255.00"
"20093664","0","$0.00"
"20093665","0","$95.00"
"20093666","0","$255.00"
"20093667","0","$0.00"
"20093668","0","$75.00"
"20093672","0","$0.00"
"20093675","0","$75.00"
"20093677","0","$0.00"
"20093679","0","$0.00"
"20093681","3","$190.00"
"20093683","10","$120.00"
"20093684","2","$110.00"
"20093685","0","$50.00"
"20093687","0","$0.00"
"20093688","0","$525.00"
"20093689","2","$162.50"
"20093690","1","$995.00"
"20093692","0","$0.00"
"20093693","1","$60.00"
"20093694","0","$0.00"
"20093696","0","$0.00"
"20093702","0","$35.00"
"20093703","0","$50.00"
"20093704","0","$0.00"
"20093706","0","$120.00"
"20093707","0","$0.00"
"20093708","0","$50.00"
"20093709","0","$50.00"
"20093710","0","$100.00"
"20093712","0","$35.00"
"20093714","0","$75.00"
"20093715","0","$35.00"
"20093717","0","$50.00"
"20093719","0","$50.00"
"20093720","0","$50.00"
"20093721","0","$50.00"
"20093722","0","$75.00"
"20093723","0","$75.00"
"20093724","1","$1,400.00"
